stop_id,stop_code,stop_name,stop_lat,stop_lon
2028,U02601,Banarsi Daas Estate Timarpur,28.697306,77.220577
2029,U03070,Jamia Hamdard Library,28.517133,77.253667
2030,DC3986,Hardev Puri,28.689357,77.295653
2032,U02636,Max Mueller Marg,28.596,77.2233
2033,DC4009,Ujwa School,28.570387,76.90719
2034,DC4527,Bawana Dispensary,28.800983,77.03726
2035,U01324,Mahindra Park,28.6834,77.136683
2036,U02461,INS Hostel,28.6962166666667,77.2116
2037,DC0135,Maharani Bagh (Ashram),28.574941,77.262217
2038,U00319,Kanjhawala Depot (Narela Road),28.726917,77.003117
2039,U00997,Rohini Sec-3/4 Xing,28.7062,77.103
2040,U03067,Jamia Hamdard Library,28.5172,77.2534
2041,U02029,Kaushik Enclave,28.761067,77.188617
2042,U02190,Faiz Road,28.6494,77.1987
2043,U02627,Mori Gate Terminal,28.666217,77.221928
2044,DC4487,CRPF Jharoda 1,28.634675,76.962955
2045,U02358,Ramjas College,28.68675,77.2067333333333
2046,U02475,SJ Airport,28.5841,77.2126
2048,U00879,P.Vihar Power Houe,28.6681,77.0929
2049,DC3598,Mahindra Park,28.7215333333333,77.166
2050,U02790,Mandi House,28.625035,77.230571
2052,U00834,Samalkha Village,28.534317,77.090233
2053,DC4401,Nangloi Post Office,28.679717,77.065867
2054,CWG77,Gandhi Darshan,28.636683,77.247283
2055,U02348,Roshnara Road,28.6673,77.2075
2056,U01769,East Patel Nagar,28.642967,77.17315
2057,U03134,Ashram (Hari Nagar),28.573367,77.257533
2058,U00527BP,IOC Dwarka Road,28.5443,77.0647
2059,DC4550,Munim Ji Ka Bagh,28.836163,77.092108
2060,DC3535,Ganesh Nagar Check Post,28.6341,77.089333
2061,U00590,Nangloi Post Office,28.679763,77.066169
2062,U00739,Mangolpuri S Block,28.692933,77.081933
2063,DC4221,Shalimar Bagh Desu Colony,28.718493,77.158537
2064,U02333,Gole Market,28.6352,77.2055
2065,U03237,Kalka Ji Crossing,28.5573,77.269767
2066,DC4072,GTB Hospital Crossing,28.68985,77.306733
2067,U01509,Arjun Path / Subroto Park,28.57409,77.151885
2068,U00155,Nanak Piyau,28.609183,76.967183
2069,U02310,Panchkuian Road Banwari Lal Hospital,28.64165,77.204717
2071,U03722,Kalyanpuri Crossing,28.6146,77.3213
2072,DC4464,Batla House (Temporary),28.562085,77.285799
2074,DC3926,A-1 Keshav Puram,28.683217,77.15435
2075,DC3707,ISBT Kashmere Gate Terminal,28.66696,77.227456
2076,U02688,Barakhamba Metro Station,28.6294,77.2253
2078,U02241,Karol Bagh Terminal,28.648,77.2009
2079,U02367,Rama Krishna Ashram Marg,28.6374,77.2071
2080,U03755,JandK Pocket Dilshad Garden,28.679333,77.324533
2081,U02595,Lodhi Garden / Mousam Bhawan,28.590317,77.220383
2082,U03657,Gagan Cinema (Wazirabad Road),28.6974,77.3148
2083,U01461,Arjun Path,28.574933,77.147383
2084,U03346,Jharkhandi,28.66785,77.28225
2085,U02587,Tolstoy Marg,28.6261,77.2207
2086,U03500,Karkardooma Xing,28.642867,77.29725
2087,DC0073,Inderlok,28.6708,77.1667
2088,U01657,Jahangirpuri A-Block,28.7285,77.1648
2089,DC0113,Nizamuddin Road Bridge,28.596717,77.256333
2090,DC3899,Narmada Apartments,28.527,77.252016
2092,DC3753,Chhoturam Park Rohini Sec 5,28.713132,77.109182
2093,DC3995,Seelampur Market,28.672919,77.269945
2094,DC3607,Mukarba Chowk,28.735,77.155967
2095,U03183,NSIC,28.551683,77.264017
2096,DC4118,Ramesh Park,28.635417,77.270017
2097,U02825,Central School (KV),28.5598,77.2336
2098,U01578,Golf Club,28.592867,77.158433
2099,U99785,Rasulpur Village,28.7065,77.028
2100,U01271,Basai Darapur / Ramesh Nagar,28.6528,77.1324
2101,U01056,Hari Nagar Clock Tower,28.6252,77.1108
2102,DC4187,The Uppal Hotel,28.536417,77.102067
2103,NS0183,New Usmanpur pusta no-1,28.6809,77.256
2104,DC4310,Kapil Vihar,28.699534,77.134953
2105,U00229,Chhawla Stand Najafgarh,28.6084,76.9853
2106,U01007,Meenakshi Garden,28.64025,77.103933
2107,U02248,Raj Nagar,28.5695,77.2014
2108,U01367,Vasant Kunj Sec-C-8,28.536733,77.140133
2109,U00755,Manohar Nagar,28.6421,77.0831
2110,CWG610,J L Nehru Stadium,28.583,77.2302
2111,U01540,Wazirpur Depot / Subhash Place Depot,28.6949,77.1548
2112,U00378,Kakrola Bridge,28.6201,77.024509
2113,DC4018,Jaffarpur RTRM Hospital,28.595133,76.915483
2114,DC4516,SDM Court Kanjhawala,28.74049,77.009481
2115,U02774,Andrews Ganj,28.565967,77.22965
2116,U03171,New Friends Colony,28.5667,77.2624
2117,DC4410,Khera Village,28.595558,76.964632
2118,U01980,IIT Hostel,28.550033,77.185633
2119,U99703,Punjab Kesari,28.6949,77.1548833333333
2120,U00542DS,Dhool Siras,28.553257,77.035022
2121,DC0098,Kushak Nallah Depot,28.579667,77.225283
2122,U02031,Palika Kutumb,28.6075,77.1887
2123,U02686,Old Delhi Railway Station,28.66035,77.226367
2125,DC4416,Dewta Wala mandir,28.548631,76.930603
2126,DC3730,Pusta No 3 Sonia Vihar,28.7256,77.244833
2127,U02168,Burari Transport Authourity,28.732241,77.198077
2128,U02857,Ishpat Bhawan,28.592517,77.2365
2129,U02392,Thana Sabji Mandi / Ice Factory,28.669033,77.207983
2130,U00805,Keshopur Depot,28.6535,77.088
2131,NS0198,Puspanjali G Block,28.541967,77.075267
2132,U03361,Lal Kuan,28.5023,77.2833
2133,DC4579,Karampura Terminal,28.660016,77.144475
2134,DC4247,Sikkim House,28.59955,77.184967
2135,U02559,National Museum,28.611817,77.218283
2136,DC4556,Kaushal Devi Netraheen Ashram,28.825389,77.069865
2137,U03387,Mother Dairy,28.6191,77.28625
2138,DC4702,Chandan Market Greater Kailash- II,28.531605,77.245826
2139,U01521,Wazirpur Depot Ring Road,28.691796,77.15339
2140,DC4055,C4 Yamuna Vihar Crossing,28.70045,77.283483
2141,U99959A,Delhi Jal Board Lajpat Nagar,28.57095,77.2466
2142,U00707,Vikaspuri J-Block,28.643391,77.079392
2143,U03638,Chand Cinema,28.61279,77.312844
2144,U01344,Kirti Nagar,28.655,77.1376
2145,U03351,Apollo Hospital,28.5396,77.2825
2146,U01590,C-8 Keshav Puram,28.689217,77.159333
2147,U02657,18-Block Lodhi Colony,28.58745,77.22405
2148,U02938,OS Communications,28.542817,77.2415
2149,U00285,Power House NajafGarh,28.6129333333333,76.9955666666667
2150,DC4493,Jharoda Kalan,28.655156,76.950098
2151,DC0128,Sanjay Lake Trilokpuri,28.62015,77.2955
2152,U02960,Batra Hospital (Satya Narayan Mandir),28.5121,77.2435
2153,U02983,Shanti Vana,28.64915,77.245583
2154,U03942,Tagore Garden Metro Station / Tatarpur,28.6442,77.1134
2155,U01113,Rangpuri,28.542533,77.117633
2156,U99988A,Tehkhand Depot DTC,28.51095,77.280917
2157,U02185,Nirankari Sarover- Burari Xing,28.7277166666667,77.1979
2158,U00897,Peera Garhi Chowk,28.6803,77.0944
2159,DC3647,Matiyala Xing,28.605083,77.0517
2160,U00299,Chhawla School,28.5664,77.0004
2161,U00417,NSIT (Netaji Subhas Institute),28.608217,77.035067
2162,DC4333,Goyla Dairy,28.579886,77.021759
2163,DC4164,IA Block Ashok Vihar,28.685883,77.17055
2164,U03297,Okhla Ph-I,28.5203,77.2777
2165,U03689,Jhilmil Xing,28.6761,77.3174
2166,U03499,Gagan Vihar,28.6451,77.2977
2167,U01037,Subhash Nagar Crossing / Mukherji Park,28.642283,77.10905
2168,U02800,Old Delhi Railway Station,28.658517,77.23155
2169,DC3670,Kamal Cinema,28.56527,77.198962
2170,U03731,Anand Gram Ashram,28.688417,77.319617
2171,U00708,Jwala Puri / Nangloi Depot,28.6812,77.078917
2172,U02815,Central School (Andews Ganj),28.5617,77.231883
2173,U03018,ITO Ring Road,28.629567,77.247833
2174,U03578,Ras Vihar Apartment (PS Madhu Vihar),28.6253,77.3057
2175,U99740,Pragati Maidan Metro Station,28.623433,77.240567
2176,U03668,Gazipur Village,28.6321,77.3161
2177,U03656,Anand Vihar ISBT,28.6483,77.3178
2178,U02892,Tilak Bridge,28.6255,77.2397
2179,U01925,Sarai Rohila,28.662417,77.1822
2180,U01665,West Patel Nagar,28.647504,77.164974
2181,DC4270,Khureji Khas,28.64655,77.279067
2182,U02376,Post Office,28.6738,77.2073
2183,U00251,BDO Office Roshan Pura,28.6008,76.9887
2184,U01698,Sarai Pipal Thala,28.7206,77.1671
2185,DC3972,Rewla Taj Pur More,28.577467,76.996717
2187,U02759,Baroda House,28.617221,77.228557
2188,U03205,Ishwar Nagar,28.5617,77.2664
2189,NS0600,Bobby Shop,28.6238,77.1188
2190,DC4035,Lal Bahadur Shashtri Hospital,28.6173,77.309633
2191,U02897,National Stadium,28.611683,77.239967
2192,U99933,Khel Gaon CWG Village,28.606154,77.274967
2193,U01092,Tagore Garden,28.644117,77.113683
2195,U01127,Base Hospital,28.5895,77.1198
2196,DC4250,PS Chankya Puri,28.603617,77.1966
2197,U00641,Oxford School,28.638,77.0719
2198,U01488,Telephone Exchange,28.6865,77.151
2199,U01673,Kanhaiya Nagar,28.6812,77.165533
2200,U01311,Pitampura RU-Block,28.7076666666667,77.1342333333333
2201,U00294,Chhawla School,28.566267,77.000283
2203,DC3916,Maya Enclave,28.6167666666667,77.1100833333333
2204,DC0125,Sanjay Lake Trilokpuri,28.6198,77.295283
2205,DC4576,Malik Pur Village,28.55245,76.9029
2206,U99642,Nangloi Metro Station,28.68225,77.06395
2207,DC0057,Gurudwara Rakab Ganj,28.619801,77.206282
2208,DC3938,Sector 17/18 More Dwarka,28.593583,77.033283
2209,U02115,Vinay Marg,28.5864,77.1937
2210,DC3958,Shakur Basti,28.6835,77.133917
2211,U00169,Tikri Village,28.6872666666667,76.9713666666667
2212,U01040,Lajwanti Garden (Nangal Rai),28.6119,77.1094
2213,U00984,Paschim Vihar Super Bazar (West Metro Station),28.6788666666667,77.10075
2214,U00476,Valmiki Hospital,28.775183,77.047367
2215,U02665,Minto Road Terminal,28.639417,77.223773
2216,U01506,Masood Pur Dairy,28.528323,77.149657
2217,U01596,DCM Chemical,28.664617,77.15805
2218,U02589,Khirki Village,28.52995,77.21805
2219,U09586,Daka Village,28.7068166666667,77.2047
2220,DC3624,Swaroop Nagar JJ Colony,28.75595,77.162667
2221,U03242,B-Block Yamuna Vihar,28.702917,77.269733
2222,U02169,Jharoda Dairy Crossing,28.734483,77.197717
2223,DC3836,CPRTI,28.6374333333333,77.1927833333333
2224,U00661,Gurudwara Vikaspuri,28.6387,77.0743
2225,U02842,GPO,28.6617166666667,77.2354
2226,U03596,GTB Hospital Xing,28.6893,77.3075
2227,U00931,Avantika Xing,28.6984666666667,77.0970166666667
2228,U03154E,Govindpuri Extn. Gali No. -16,28.531917,77.259
2229,U99783,Rajouri Garden Market,28.645283,77.126883
2230,DC4453,Purani Basti Rewla Tajpur,28.569612,76.977529
2231,U02458,BBM Cluster Depot,28.704317,77.211183
2232,U00714,Dwarka More,28.5925713073573,77.0800329276966
2233,DC4430,Jhul-Jhuli Crossing,28.535481,76.909753
2234,U00626,J M International School,28.59535,77.0701
2235,U02439,Malviya Nagar,28.5365,77.2097
2236,DC4373,Ranhola Village,28.65585,77.04055
2237,DC4124,Lalita Park,28.632,77.27065
2238,U02280,GTB Nagar,28.69845,77.2056833333333
2239,CWG992,Ramjas College,28.686481,77.207282
2240,U99836,Liberty Cinema,28.6598,77.1888
2241,U00442,Swarn Park,28.682183,77.040783
2242,U02107,Lado Sarai Dhaula Peer,28.522031,77.198507
2243,U02780,J L Nehru Stadium,28.583833,77.2299
2244,U03142,C-Block East of Kailash,28.56215,77.2582
2245,U03208,Taimur Nagar,28.5708,77.2667
2246,U01264,Shivaji Park,28.674967,77.131617
2247,U99874,Vasant Vihar F Block Poorvi Marg,28.560383,77.16135
2249,DC4201,Dwarka Sec-6/7,28.59126,77.069535
2250,U02793PV,Pushpa Bhawan,28.527,77.2312
2251,U03997A,Gupta Market,28.56485,77.239667
2252,U99913,YMCA Jai Singh Road,28.62635,77.2127
2253,DC4224,KarKarDooma Court,28.654383,77.299067
2254,U00085,Mitraon Village,28.607988,76.947338
2255,U01466,Naraina Depot,28.64905,77.1513
2256,U00313,Nangli Sakrawati,28.614715,77.004077
2257,U00192,Nazafgarh Terminal,28.614408,76.978097
2258,U01545,C-4 Keshav Puram,28.690117,77.155283
2260,DC4539,Narela Terminal,28.851944,77.088097
2262,U01772,Nimri Colony,28.68105,77.17585
2263,U03337,Kanti Nagar Extension,28.6708,77.2806
2264,DC3664,Sri Nagesh Garden,28.596667,77.140783
2265,DC3750,VaishaliEnclave / Kapil Vihar,28.6995166666667,77.1346833333333
2266,U01411,Shakurpur JJColony,28.6809666666667,77.1432
2267,DC3998,Rohini Sec 22 Terminal,28.718179,77.063949
2268,U02396,Paharganj Police Station,28.64615,77.208267
2269,U00298,Jai Vihar,28.631583,77.000417
2270,DC3790,E-2 Vasant Kunj,28.539183,77.13255
2271,U03506,Mithla Apartment Chandar Vihar,28.6329,77.2992
2272,U99738,Janakpuri C-1,28.6171,77.0787
2273,U01188,Saraswati Vihar C Block,28.700233,77.124867
2274,U03489,Ali Village,28.5156,77.2968
2276,U00613,J M International School,28.595933,77.069217
2277,U99968,Delhi Public School,28.598783,77.2406
2278,U00780,Mangla Puri Terminal,28.590099,77.086907
2279,DC4499,Baba Haridass Nagar,28.623892,76.970415
2280,DC4327,Taj Pur More,28.583311,77.011776
2282,U02456,Krishan Menon Marg,28.6051,77.2111
2283,U02997,Sant Nagar,28.552517,77.2462
2284,DC4476,Keshav Nagar Darshan Dham,28.784034,77.180227
2285,U01361,Pittampura AP-Block,28.7031,77.1395
2286,U02490,Mukharji Nagar Xing,28.709,77.2138
2287,DC3876,Nangloi Post Office,28.679883,77.066
2288,DC4264,Rashid Market,28.649633,77.278883
2289,U01420,Loha Mandi,28.6395,77.143933
2290,DC3727,Pusta No 2 Sonia Vihar,28.721517,77.243867
2291,U02159,Jharoda Dairy Xing,28.735,77.1973
2292,DC0027,Clock Tower,28.677617,77.201567
2293,U00766,C-2 Janakpuri,28.6219,77.0842
2294,U00004,S.K.V.Dhansa,28.5577,76.8625
2295,DC4413,Pandwala Crossing,28.573848,76.952387
2296,DC4562,Bawana Dispensary,28.800739,77.036954
2297,DC4021,Rawta Village,28.5234,76.8996
2298,U00069,Surehra Crossing,28.604417,76.9324
2299,U02000,Qutub Minar,28.5266,77.1867
2300,U02679,Ambedkar Nagar Terminal,28.515724,77.225641
2301,U00184,Khera More / Ghuman Hera Crossing,28.611483,76.975867
2302,U02357,Green Park/Metro Station,28.558583,77.206733
2303,U00293,Sai Baba Mandir (Nazafgarh),28.613433,76.998983
2304,U00865,Sunder Apartment,28.6661,77.0923
2305,U00810,C4E Janakpuri,28.616659,77.087976
2306,U00387,Kakrola More,28.619347,77.028577
2307,U00746,Prehladpur Village,28.751082,77.080931
2308,U02752,Sujan Singh Park,28.599233,77.228567
2309,U02653,DIPSAR College of Pharmacy,28.5161,77.22485
2310,U00694,Janakpuri C-1,28.6172,77.0785
2311,U01189,Mahipal Pur Crossing,28.546733,77.125
2312,U03623,Hasanpur Village,28.636133,77.310567
2313,U02582,Uday Park,28.5591,77.2193
2314,U01337,Punjabi Bagh Terminal,28.66935,77.1374
2315,U03225,Kalkaji Xing,28.55795,77.26895
2316,DC0050,Police Station Timarpur,28.70745,77.2244166666667
2317,U02867,Defence Colony,28.573,77.237367
2318,U03497,ITI Khichiripur,28.6128,77.2976
2319,U01326,Wood Market,28.6393,77.1337
2320,U02668,Max Mueller Bhawan,28.6245,77.2246
2321,U03767,DLF More,28.6931,77.3274
2322,U00198,Nazafgarh Dhansa More,28.6115,76.9789
2323,DC4536,New Anaj Mandi Xing,28.842683,77.088691
2324,U00866,Rohini Sec-24,28.7282,77.0923
2325,DC4436,Dichau Village,28.639866,76.984045
2326,DC4244,South Enclave,28.610117,77.19915
2327,U02745,Metcalfe House,28.6808,77.2276
2328,DC0004,Hanuman Mandir,28.63035,77.21405
2329,DC4390,BrahmPuri Colony,28.652383,77.0325
2330,DC4144,Cargo / Express Terminal Gate,28.555167,77.0999
2331,U03544,Jaitpur Mor,28.49805,77.302217
2333,U01356A,S O Flats Carriappa Marg/Carriappa Vihar,28.6003,77.139767
2334,DC3975,M Block Greater Kailash- II,28.534662,77.243609
2335,U00525,Rajapuri,28.6038,77.055083
2336,U01228,Bali Nagar,28.6523,77.129183
2337,U02111,Rana Pratap Bagh,28.6890333333333,77.1930833333333
2338,U02781,Zakir Husain College,28.64115,77.230067
2339,U02443,Khel Gaon,28.55005,77.210417
2340,U02864,Red Fort,28.6582,77.2368
2341,U03477,Ashok Nagar,28.7002,77.296933
2342,U01527,C-2 Keshav Puram,28.687474,77.154082
2343,U01790,Shastri Nagar Shiv Mandir,28.6716,77.173
2344,U00263,Deenpur Village,28.5933,76.992
2345,DC3687,Shaheen Bagh Thokar No. 7,28.550612,77.301945
2346,U01034,Avtar Enclave,28.677283,77.111967
2347,DC3773,Jag Jivan Ram Hospital,28.7355,77.173983
2348,U01377,Haider Pur Water Works,28.721333,77.140683
2349,U00433,Mubarakpur Dabas,28.711117,77.037917
2350,DC4559,Jain Bekhunth Mandir,28.811877,77.054111
2351,DC3581,Pusta No-2,28.68365,77.255017
2352,U00388MB,Bamnoli Crossing,28.5392,77.029405
2353,U02410,Hansraj College / Malka Ganj,28.6785,77.2088
2354,DC4267,Radhu Palace,28.6367,77.28545
2355,U99983A,Telephone Exchange Karol Bagh,28.643211,77.182029
2356,DC3541,Dwarka More Metro Station (Sewak Park),28.619281,77.033966
2357,U02085,Africa Avenue,28.569183,77.191283
2358,U00271,FCI Ghevra,28.6927,76.9938
2359,DC0140,Crown Plaza,28.52945,77.271033
2360,U02742,Sujan Singh Park,28.599217,77.2284
2361,U01415,Punjabi Bagh Terminal (Rohtak Road),28.673333,77.143967
2363,DC4038,Mayur Vihar Phase II,28.619917,77.305311
2364,DC0054,Ekta Garden- Harijan Basti,28.7555,77.1983
2366,U02409,Chitra Gupta Road,28.641,77.2086
2367,U02269,Race Course,28.5964,77.2029
2368,U0290R,ITPO Gate No. 3,28.615417,77.240367
2369,U02743,Modern School,28.6278,77.2283
2370,U03669,Sunder Nagri,28.6929,77.3159
2371,DC3796,Natthupura Crossing Terminal,28.768883,77.180783
2372,DC4184,Dwarka Sec-21 Metro Station,28.551806,77.05647
2373,U03182,Govind Puri Metro Station,28.545117,77.263917
2374,U01604,Outer Ring Road Makbara Chowk,28.737233,77.160283
2375,DC3710,Nangloi JJ Colony Lokesh Cinema,28.682085,77.058786
2376,U00207,Tikri Piyau / Azad Hind Gram,28.68645,76.981183
2377,DC3604,Swaroop Nagar GT Road,28.75805,77.14765
2378,U02945,Gurudwara NanakSar,28.708917,77.242033
2379,U00466,Rama Vihar,28.7288,77.0456
2380,U03378,Ganesh Nagar,28.62085,77.285167
2381,DC3952,West Enclave Terminal,28.691467,77.10095
2382,U99854,Okhla Extension (Abul Fazl Encalve),28.54651,77.307126
2383,U03220,Okhla Industrial Area,28.5333,77.2687
2384,U03115,DDA Flats Kalkaji,28.528194,77.256102
2385,U03008,Raj Ghat,28.6415,77.2467
2386,U00591,Begumpur,28.7217,77.06495
2388,U02378,Azad Market,28.6632,77.2072
2389,U01822KP,Kewal Park,28.7137,77.1802
2390,U99872,Prithviraj Road/P.S.Tughlaq road,28.5987,77.2113
2391,U00981,Paschim Vihar Super Bazar (West Metro Station),28.6787166666667,77.1005
2392,U02237RN,R Block Rajinder Nagar,28.62339,77.18004
2393,U01011,Tihar Jail,28.6192,77.1046
2394,U00254,Durga Vihar,28.5965,76.9902
2395,U00934,Avantika Xing,28.6982,77.097
2396,U02698,Ludlow Castle,28.6723333333333,77.2258666666667
2397,DC4207,Ashok Vihar B Block,28.696159,77.170682
2398,U03789,Shalimar Garden More,28.688183,77.330183
2399,U01100,Gulab House,28.622267,77.1171
2400,U01924,RK Puram Sec-12,28.5705,77.1826
2401,DC4015,Rawta Village,28.523317,76.899633
2402,DC3627,Suraj Vihar,28.613083,77.033483
2403,DC4121,Laxmi Narayan Temple,28.63365,77.200033
2404,DC3733,Sonia Vihar,28.7324,77.246317
2405,U02183,Sarvodhya Vidhyalay Burari,28.749,77.1985
2406,U01823,Andheria More (Chhatarpur Metro Station),28.508067,77.175883
2407,DC0093,JLN Stadium (Sunehripulla Depot),28.591939,77.232191
2408,U03041,Lajpat Nagar Crossing,28.564183,77.250367
2409,U02039,Palika Kutumb,28.6078,77.1891
2411,DC4513,Jharoda Border,28.659049,76.947428
2412,U02925,Darya Ganj,28.647212,77.2404
2413,U99775,Shalimar Bagh Xing,28.7088,77.175
2414,U02412,Press Enclave,28.5282,77.2091
2415,U01472,Moti Nagar Industrial Area,28.657317,77.1485
2416,U02517,Tees Hazari Court,28.666767,77.21915
2417,NS0265,Delhi Public School,28.5989,77.240867
2419,DC4227,KarKarDooma Court,28.6543,77.299583
2422,NS0255,Kirbi Place,28.604867,77.12825
2423,DC4058,Babarpur Extension,28.691292,77.279214
2424,U00892,Mangol Pur Khurd,28.700133,77.094333
2425,DC3747,Shiv vihar/Bheem chowk,28.73345,77.02515
2426,U03110,Nehru Place Terminal,28.548617,77.2567
2428,U02289,Saket A block(Malviya Nagar Metro Station),28.5278,77.2052
2429,U01233,ESI Hospital,28.658433,77.128633
2430,U02810,Chirag Delhi,28.54083955,77.2323300221107
2431,U03235,Kaya Maya Hospital,28.507933,77.26915
2432,DC4473,Mundhela Khurd School,28.616097,76.896646
2433,DC4496,PTS Jharoda Kalan,28.642875,76.958266
2434,DC3955,MTNL Saraswati Vihar,28.687983,77.114367
2435,U00618,Rohini Sec-21,28.7187,77.0696
2436,U03362,Central Work Shop II,28.5164,77.2835
2437,DC3935,Dwarka Sec 16C/GGS IP University,28.595307,77.021997
2438,U99974A,PS Tuglak Road,28.599917,77.211317
2439,U00330,BSF Camp Chhawla,28.5536,77.0067
2440,DC4330,St Thomas School Goyla Vihar,28.581816,77.015072
2441,DC3667,North Point (Nursing Home),28.5428,77.2189
2442,DC3644,Palam Colony Flyover,28.533817,77.091417
2443,U01240,Bali Nagar,28.6519,77.1289
2444,U02237RRN,R Block Rajinder Nagar,28.6234,77.1803166666667
2445,U01893,Bharat Nagar,28.6806,77.1805
2446,U99919A,Humayun Road,28.602867,77.22785
2447,U02420,Sewa Kutir,28.702162,77.209581
2448,U01358,Prasant Vihar,28.716717,77.139417
2449,U00651,Jivan park,28.62,77.0733
2450,U00001,Dhansa Border,28.5625,76.8425
2451,U02678,Civil Line Metro Station,28.6766,77.2250166666667
2452,U03062,PG DAV College / Sri Niwaspuri,28.5674,77.252883
2453,U03221,PWD Office,28.6039,77.2688
2454,U99813A,Rani Khera,28.7042,77.0279
2455,U02451,Patel Chowk,28.6243,77.211
2456,U01937,Sarai Rohilla,28.662572,77.182259
2457,U00853,Janak Puri B-1 Terminal,28.629783,77.091517
2458,U03591,Balco Apartment,28.62985,77.306917
2459,U01497,Naraina Depot,28.6487,77.1512
2460,U01097,Gulab House,28.622383,77.117417
2461,DC3873,Nirmal Vihar,28.625313,76.992612
2462,U02266,Talkatora Road,28.6226,77.2028
2463,U01002,Pal Colony,28.7236,77.1037
2464,U02383,Maidan Garhi Crossing (SDM Court),28.51955,77.2078
2465,U03747,Shadhara Bordar Road No 62,28.677783,77.323267
2466,U03823,CRPF Camp,28.611517,77.3399
2467,U01365,Vasant Kunj Sec-C-8,28.536717,77.139933
2468,DC3919,Rajeev Ratan Aawas/Baprola Phase 1,28.645033,77.020333
2469,DC3896,Savitri Cinema (E Block Gurudwara),28.539883,77.2402
2470,U01510A,RR Hospital,28.590067,77.155817
2471,U01699,Sarai Peepal Thala,28.720417,77.166983
2472,U01194,"Rohini Sec-7,8 Xing",28.708,77.125
2473,DC3856,Krishna Colony,28.743833,77.08545
2474,DC0077,Don Bosco School,28.528046,77.247943
2475,DC3810,Rajghat Cluster Depot,28.643983,77.2526
2476,U02279,Panchsheel Club / Sarvpriya Vihar,28.5439,77.2052
2477,U99833,Punjabi Bagh Terminal,28.6758,77.1411
2478,U02913,Sunder Nagar,28.6022,77.240417
2479,DC0047,B-5 Rohini Som Bazar,28.7138,77.105
2480,DC4433,Dichau Kalan School,28.642517,76.986424
2481,U01208,Kirbi Place,28.6051,77.1269
2482,U02122,Alpana Cinema (Model Town Mtr Stn),28.703,77.1937
2483,U02478,Aakashwani Bhawan,28.62045,77.212633
2485,U02399,Patel Chest,28.6923,77.2084
2486,U99861,R R Line,28.60385,77.155433
2488,DC0007,Shiv Vihar Bheem Chowk,28.7333,77.025
2489,U03469,JagatpuriF-Block,28.648333,77.294949
2490,DC4307,DTC Apartments,28.697677,77.133852
2491,U00665,Sultanpuri Terminal,28.70345,77.075067
2492,DC0131,Gazipur NH-24 Crossing,28.630367,77.316333
2493,U02050,Koushik Enclave,28.761167,77.188717
2494,U03196,NSIC,28.553683,77.265133
2495,U00439,MRV School Sec 13 Dwarka,28.603917,77.0389
2496,DC3978,Madarsa / Welcome Seelam Pur,28.6783,77.272583
2497,DC4519,Prem Piyau,28.766575,77.016467
2498,U02852,OS Communication / Masjid Moth,28.54045,77.235833
2499,U00135,Sarvodya Kanya Vidhyalaya / PVC Market,28.687736,76.965578
2500,U02674,Andrews Ganj Shiv Mandir / Ansal Plaza,28.565333,77.224667
2501,U00518,Karala Pathsala Jain Mandir,28.730783,77.039667
2502,U00423,Bawana School,28.79615,77.0357
2503,DC3770,Badli Telephone Exchange,28.744717,77.13265
2504,U02088,Gurudwara Nanak Pyau,28.691,77.192
2505,U00116,Indra Service Station,28.608833,76.960017
2506,DC4456,Pandwala Crossing,28.558043,76.974025
2507,U02699A,Old Delhi Railway Station (Fatehpuri),28.66035,77.224933
2508,U01792,Munirka Family Planning,28.557,77.1746
2509,U00758,Prehladpur Crossing,28.749247,77.084662
2512,U02821,Khanpur Extension / Devli Xing,28.5141,77.233
2513,U01722,R K Puram Sec 8 / 9,28.571864,77.16973
2514,DC101,Ghevra Crossing Rohtak Road,28.68525,76.9943
2515,U01646,Zakhira,28.667383,77.1642
2516,U01811,NPL Colony,28.63725,77.17465
2517,DC4370,Nilothi Crossing,28.664883,77.053183
2518,U01030,Shahbad School,28.745617,77.10735
2520,U03219,C-Lal Chowk,28.534033,77.268667
2521,DC3987,Jyoti Colony Durga Puri,28.689258,77.291642
2522,U01336,Punjabi Bagh Terminal,28.667917,77.137317
2523,U99610,DesuOffice(NDPL),28.7326,77.0284
2525,DC3942,Mayur Vihar Phase III Terminal / Paper Market,28.617233,77.339567
2526,DC4110,Vasant Vihar,28.562767,77.167967
2528,DC3653,CGO Complex,28.587958,77.233541
2529,U01052,Maya Enclave BSES Office,28.620483,77.110683
2530,DC3845,Karol Bagh Gurgaon Stand,28.643833,77.1969
2531,U01631,Shanti Niketan / RK Puram Sec 8,28.573033,77.1634
2532,U02562,National Muesum,28.6111,77.218383
2533,DC3699,Meera Bagh Apartment,28.658267,77.090867
2534,U02141,Ashoka Hotel,28.5941,77.1962
2535,U03224,Kaya Maya Hospital,28.50825,77.269017
2536,U02161,Faiz Road,28.6495,77.1981
2537,U02961,ITO,28.627883,77.24335
2538,U00479,Ranhola Extension,28.658483,77.043817
2539,U01808,East Patel Nagar,28.6404,77.1744
2540,U03103,Garhi Maidu,28.6999,77.2554
2541,U02504,Vishwa Vidyalaya Metro Station,28.695193,77.214053
2542,U03407,Patparganj Xing,28.6164,77.2881
2543,U03628,Bank Colony,28.6983,77.311
